"put_code","type","visibility","path","display_index","created_date_value","last_modified_date_value","source_source_client_id","source_assertion_origin_orcid","source_assertion_origin_client_id","source_assertion_origin_name","source_source_orcid_uri","source_source_orcid_path","source_source_orcid_host","source_source_name_value","title_subtitle","title_translated_title","title_title_value","url_value","publication_date_year_value","publication_date_month_value","publication_date_day_value","journal_title_value","journal_title","source_source_orcid","source_source_client_id_uri","source_source_client_id_path","source_source_client_id_host","source_assertion_origin_orcid_uri","source_assertion_origin_orcid_path","source_assertion_origin_orcid_host","source_assertion_origin_name_value","publication_date_day","our_type","publication_date_month","url","title_translated_title_value","title_translated_title_language_code","publication_date","external_ids","ORCID"
89982874,"journal-article","public","/0000-0002-6060-4549/work/89982874","0",2021-03-04,1614914495818,NA,NA,NA,NA,NA,NA,NA,"Publons",NA,NA,"comparability problems of international survey data  the example of japan and italy","https://publons.com/publon/41041770/","2016",NA,NA,"Problemy Zarzadzania",NA,NA,"https://orcid.org/client/APP-1DSJAQCZ1PW1VN5X","APP-1DSJAQCZ1PW1VN5X","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98093002,"journal-article","public","/0000-0002-6060-4549/work/98093002","0",2021-08-05,1628165715395,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"comparability problems of international survey data   the example of japan and italy",NA,"2016",NA,NA,"Problemy Zarządzania-Management Issues",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,"Problem porównywalności danych sondażowych pochodzących z różnych krajów : przykład Japonii i Włoch","pl",NA,NA,"0000-0002-6060-4549"
98093003,"journal-article","public","/0000-0002-6060-4549/work/98093003","0",2021-08-05,1628165721353,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"problems with measurement of trust and trustworthiness  what best predicts trust game outcomes ",NA,"2016",NA,NA,"Studia i Materiały Wydział Zarządzania Uniwersytet Warszawski",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,"Zaufanie i wiarygodność: pomiar i wpływ informacji o przynależności grupowej","pl",NA,NA,"0000-0002-6060-4549"
98093020,"journal-article","public","/0000-0002-6060-4549/work/98093020","0",2021-08-05,1628165750891,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"third variable effects in management studies",NA,"2016",NA,NA,"Problemy Zarządzania-Management Issues",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98172779,"journal-article","public","/0000-0002-6060-4549/work/98172779","0",2021-08-07,1628334454287,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a structured interview for evaluation of medical and mental risk factors predisposing to early cognitive impairment and dementia","http://www.scopus.com/inward/record.url?eid=2-s2.0-85015949506&partnerID=MN8TOARS","2015",NA,NA,"Medical Science Technology",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-6060-4549","0000-0002-6060-4549","orcid.org","Anna O. Kuzminska",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
89982878,"journal-article","public","/0000-0002-6060-4549/work/89982878","0",2021-03-04,1614914501731,NA,NA,NA,NA,NA,NA,NA,"Publons",NA,NA,"consequences of using different types of rating scales","https://publons.com/publon/41041773/","2014",NA,NA,"Problemy Zarzadzania",NA,NA,"https://orcid.org/client/APP-1DSJAQCZ1PW1VN5X","APP-1DSJAQCZ1PW1VN5X","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98093021,"journal-article","public","/0000-0002-6060-4549/work/98093021","0",2021-08-05,1628165756399,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"konsekwencje wyboru typu skali odpowiedzi w badaniach  ankietowych",NA,"2014",NA,NA,"Problemy Zarządzania-Management Issues",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,"Consequences of using different types of rating scales","en",NA,NA,"0000-0002-6060-4549"
98093022,"journal-article","public","/0000-0002-6060-4549/work/98093022","0",2021-08-05,1628165761845,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"porównywalność danych sondażowych zebranych w różnych krajach",NA,"2014",NA,NA,"SOCIAL PSYCHOLOGICAL BULLETIN (PSYCHOLOGIA SPOLECZNA)",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,"Comparability of survey data collected in different countries","en",NA,NA,"0000-0002-6060-4549"
89982877,"journal-article","public","/0000-0002-6060-4549/work/89982877","0",2021-03-04,1614914498541,NA,NA,NA,NA,NA,NA,NA,"Publons",NA,NA,"the consequences of activation of categories associated with power and money","https://publons.com/publon/41041772/","2014",NA,NA,"Problemy Zarzadzania",NA,NA,"https://orcid.org/client/APP-1DSJAQCZ1PW1VN5X","APP-1DSJAQCZ1PW1VN5X","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98093017,"journal-article","public","/0000-0002-6060-4549/work/98093017","0",2021-08-05,1628165741746,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"konsekwencje aktywizacji kategorii związanych z władzą i pieniędzmi",NA,"2014",NA,NA,"Problemy Zarządzania-Management Issues",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,"The consequences of activation of categories associated with power and money","en",NA,NA,"0000-0002-6060-4549"
98093018,"journal-article","public","/0000-0002-6060-4549/work/98093018","0",2021-08-05,1628165746502,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"the impact of explicit and implicit power motivation on educational choices",NA,"2014",NA,NA,"Polish Psychological Bulletin",NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98093015,"book-chapter","public","/0000-0002-6060-4549/work/98093015","0",2021-08-05,1628165731536,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"niepewna praca jako wynik elastycznego zarządzania",NA,"2012",NA,NA,NA,NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"book-chapter",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
98093016,"book-chapter","public","/0000-0002-6060-4549/work/98093016","0",2021-08-05,1628165736470,NA,NA,NA,NA,NA,NA,NA,"National Information Processing Institute ",NA,NA,"zmieniona osobowość menedżerów ",NA,"2012",NA,NA,NA,NA,NA,"https://orcid.org/client/APP-GJC5MBEVXD14ERQ4","APP-GJC5MBEVXD14ERQ4","orcid.org",NA,NA,NA,NA,NA,"book-chapter",NA,NA,NA,NA,NA,NA,"0000-0002-6060-4549"
104810843,"journal-article","public","/0000-0002-7981-1177/work/104810843","0",2021-12-15,1639593256502,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"relationship between self care activities  stress and well being during covid 19 lockdown  a cross cultural mediation model","https://doi.org/10.1136/bmjopen-2020-048469","2021","12",NA,"BMJ Open",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
86106309,"journal-article","public","/0000-0002-7981-1177/work/86106309","0",2021-01-02,1609582749276,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"validity and reliability of the self care activities screening scale  sass 14  during covid 19 lockdown","https://doi.org/10.1186/s12955-020-01607-6","2021","12",NA,"Health and Quality of Life Outcomes",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
98093942,"journal-article","public","/0000-0002-7981-1177/work/98093942","0",2021-08-05,1628167318951,NA,NA,NA,NA,NA,NA,NA,"Europe PubMed Central",NA,NA,"a multi country test of brief reappraisal interventions on emotions during the covid 19 pandemic ","http://europepmc.org/abstract/med/34341554","2021","08",NA,"Nature human behaviour",NA,NA,"https://orcid.org/client/0000-0002-9157-3431","0000-0002-9157-3431","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
98144380,"journal-article","public","/0000-0002-7981-1177/work/98144380","0",2021-08-06,1628258991269,NA,NA,NA,NA,NA,NA,NA,"Crossref Metadata Search",NA,NA,"the role of emotional intelligence and self care in the stress perception during covid 19 outbreak  an intercultural moderated mediation analysis",NA,"2021","07",NA,"Personality and Individual Differences",NA,NA,"https://orcid.org/client/0000-0002-3054-1567","0000-0002-3054-1567","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
70093144,"journal-article","public","/0000-0002-7981-1177/work/70093144","0",2020-03-05,1622560945903,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"emotional education for personal growth in the early years ","https://doi.org/10.1037/teo0000150","2021","05","05","Journal of Theoretical and Philosophical Psychology",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
97170682,"preprint","public","/0000-0002-7981-1177/work/97170682","0",2021-07-19,1626697886451,NA,NA,NA,NA,NA,NA,NA,"Europe PubMed Central",NA,NA,"a global experiment on motivating social distancing during the covid 19 pandemic","http://europepmc.org/abstract/PPR/PPR349964","2021","05",NA,NA,NA,NA,"https://orcid.org/client/0000-0002-9157-3431","0000-0002-9157-3431","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"open_science_pubs",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
89462325,"journal-article","public","/0000-0002-7981-1177/work/89462325","0",2021-02-25,1614256594454,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"different responses to stress  health practices  and self care during covid 19 lockdown  a stratified analysis","https://doi.org/10.3390/ijerph18052253","2021","02","25","International Journal of Environmental Research and Public Health",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262172,"journal-article","public","/0000-0002-7981-1177/work/63262172","0",2019-10-17,1571305731361,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"an amygdala cingulate network underpins changes in effort based decision making after a fitness program","http://www.scopus.com/inward/record.url?eid=2-s2.0-85072536151&partnerID=MN8TOARS","2019",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262183,"journal-article","public","/0000-0002-7981-1177/work/63262183","0",2019-10-17,1571305731377,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"neural correlates of effort based behavioral inconsistency","http://www.scopus.com/inward/record.url?eid=2-s2.0-85059572906&partnerID=MN8TOARS","2019",NA,NA,"Cortex",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
46162921,"journal-article","public","/0000-0002-7981-1177/work/46162921","0",2018-07-02,1577792470056,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"default mode network dynamics are restricted during high speed discrimination in healthy aging  associations with neurocognitive status and simulated driving behavior","https://doi.org/10.1002/hbm.24240","2018","11","01","Human Brain Mapping",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262184,"journal-article","public","/0000-0002-7981-1177/work/63262184","0",2019-10-17,1571305731378,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"risk of poisoning in children and adolescents with adhd  a systematic review and meta analysis","http://www.scopus.com/inward/record.url?eid=2-s2.0-85047099797&partnerID=MN8TOARS","2018",NA,NA,"Scientific Reports",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262177,"journal-article","public","/0000-0002-7981-1177/work/63262177","0",2019-10-17,1571305731368,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"risk of unintentional injuries in children and adolescents with adhd and the impact of adhd medications  a systematic review and meta analysis","http://www.scopus.com/inward/record.url?eid=2-s2.0-85034772516&partnerID=MN8TOARS","2018",NA,NA,"Neuroscience and Biobehavioral Reviews",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262178,"journal-article","public","/0000-0002-7981-1177/work/63262178","0",2019-10-17,1571305731370,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"motor sequence learning in the elderly  differential activity patterns as a function of hand modality","http://www.scopus.com/inward/record.url?eid=2-s2.0-84979222456&partnerID=MN8TOARS","2017",NA,NA,"Brain Imaging and Behavior",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262173,"journal-article","public","/0000-0002-7981-1177/work/63262173","0",2019-10-17,1571305731362,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"risk of unintentional injuries in children and adolescents with adhd and the impact of adhd medications  protocol for a systematic review and meta analysis","http://www.scopus.com/inward/record.url?eid=2-s2.0-85030105045&partnerID=MN8TOARS","2017",NA,NA,"BMJ Open",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262176,"book-chapter","public","/0000-0002-7981-1177/work/63262176","0",2019-10-17,1571305731367,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"brain correlates of the intrinsic subjective cost of effort in sedentary volunteers","http://www.scopus.com/inward/record.url?eid=2-s2.0-84977622055&partnerID=MN8TOARS","2016",NA,NA,"Progress in Brain Research",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"book-chapter",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262174,"journal-article","public","/0000-0002-7981-1177/work/63262174","0",2019-10-17,1571305731364,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"neuroimaging correlates of frontotemporal dementia associated with sqstm1 mutations","http://www.scopus.com/inward/record.url?eid=2-s2.0-84976411574&partnerID=MN8TOARS","2016",NA,NA,"Journal of Alzheimer's Disease",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262182,"journal-article","public","/0000-0002-7981-1177/work/63262182","0",2019-10-17,1571305731375,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"trade off between frequency and precision during stepping movements  kinematic and bold brain activation patterns","http://www.scopus.com/inward/record.url?eid=2-s2.0-84958781109&partnerID=MN8TOARS","2016",NA,NA,"Human Brain Mapping",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
21487023,"journal-article","public","/0000-0002-7981-1177/work/21487023","0",2016-01-13,1488223661628,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"functional and anatomical basis for brain plasticity in facial palsy rehabilitation using the masseteric nerve",NA,"2015","10",NA,"Journal of Plastic, Reconstructive & Aesthetic Surgery",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262171,"journal-article","public","/0000-0002-7981-1177/work/63262171","0",2019-10-17,1571305731359,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"successful working memory processes and cerebellum in an elderly sample  a neuropsychological and fmri study","http://www.scopus.com/inward/record.url?eid=2-s2.0-84938875188&partnerID=MN8TOARS","2015",NA,NA,"PLoS ONE",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262179,"journal-article","public","/0000-0002-7981-1177/work/63262179","0",2019-10-17,1571305731371,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"frontobasal gray matter loss is associated with the trem2 p r47h variant","http://www.scopus.com/inward/record.url?eid=2-s2.0-84911397783&partnerID=MN8TOARS","2014",NA,NA,"Neurobiology of Aging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
63262175,"journal-article","public","/0000-0002-7981-1177/work/63262175","0",2019-10-17,1571305731365,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"mri compatible device for examining brain activation related to stepping","http://www.scopus.com/inward/record.url?eid=2-s2.0-84899754843&partnerID=MN8TOARS","2014",NA,NA,"IEEE Transactions on Medical Imaging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
14791100,"book","public","/0000-0002-7981-1177/work/14791100","0",2014-12-17,1488223661628,NA,NA,NA,NA,"https://orcid.org/0000-0002-7981-1177","0000-0002-7981-1177","orcid.org","Elkin Luis Garcia",NA,NA,"cantores de letras  la conciliación en equidad y en derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"book",NA,NA,NA,NA,NA,NA,"0000-0002-7981-1177"
